subjects	S	flankers	R	rt
10	right	congruent	right	0.254051539623261
10	right	incongruent	right	0.582948680359698
10	left	congruent	left	0.478146287888616
10	right	congruent	right	0.21709618344328
10	left	congruent	left	0.600326434349415
10	right	congruent	right	0.531411623011208
10	left	congruent	left	0.376626629495419
10	left	congruent	left	0.22341220749935
10	left	incongruent	left	1.6273845231089
10	left	congruent	left	0.66799113804866
10	left	incongruent	left	0.342526681017189
10	right	incongruent	right	0.245155532938427
10	left	incongruent	left	0.692437263599382
10	left	congruent	left	0.305485159181439
10	right	congruent	right	0.348877782221575
10	left	incongruent	left	0.198331232606193
10	right	incongruent	right	0.429608765747874
10	left	incongruent	left	0.774674085785031
10	right	congruent	right	0.557105705063224
10	right	incongruent	right	0.531242651171453
10	right	incongruent	left	0.555575476490412
10	right	congruent	right	0.760101715707966
10	left	incongruent	left	0.445402679730341
10	right	incongruent	right	0.280094559226463
10	right	congruent	right	0.351264981379378
10	right	congruent	right	0.323042986611585
10	right	incongruent	right	0.249337984545345
10	left	incongruent	left	0.442280194972039
10	left	congruent	left	0.312379309447994
10	left	incongruent	left	0.360109415037081
10	right	incongruent	right	0.489381054678294
10	right	incongruent	right	1.44147885083342
10	left	incongruent	left	0.650927259199484
10	right	congruent	right	0.243544114996432
10	right	congruent	right	0.278513858890351
10	right	congruent	right	0.703844496438159
10	right	congruent	right	0.295851670040987
10	left	congruent	left	0.328867875368863
10	right	congruent	right	0.3347387872612
10	right	incongruent	right	0.212343052820142
10	left	congruent	left	0.249232138246387
10	left	incongruent	left	0.294601223725406
10	left	congruent	left	0.736782561633816
10	right	congruent	right	0.229145270326814
10	left	congruent	left	0.183768541891626
10	right	incongruent	right	0.414284932387444
10	left	congruent	left	0.442331105588979
10	right	incongruent	left	0.880668882983434
10	right	congruent	right	0.473521230810406
10	right	incongruent	right	0.393608823943973
10	left	incongruent	left	0.92226981016354
10	right	congruent	right	0.195874419197326
10	right	incongruent	right	0.798257079978592
10	right	congruent	right	0.422424227347583
10	left	congruent	left	0.579132631135755
10	left	incongruent	left	0.668692992109364
10	right	congruent	right	1.38676169275936
10	left	congruent	left	0.42162123301653
10	right	incongruent	right	0.525846359198835
10	right	congruent	right	0.31460232494012
10	left	incongruent	left	0.234772258268102
10	left	congruent	left	0.477670700685862
10	right	congruent	right	0.568467741936858
10	left	congruent	left	0.52890642109937
10	right	congruent	right	0.188895800494961
10	left	congruent	left	0.427400604391559
10	right	incongruent	right	0.323382968908403
10	right	incongruent	right	0.237906755628258
10	left	incongruent	left	0.429165044076953
10	left	incongruent	left	0.278857681170419
10	right	congruent	right	0.314378022767383
10	right	congruent	right	0.287229709579234
10	left	incongruent	left	0.264584146757128
10	left	incongruent	left	0.9052364741358
10	right	congruent	right	0.589614945234086
10	right	incongruent	left	0.387828487257823
10	left	incongruent	left	0.323517119771962
10	right	incongruent	right	0.833635671999754
10	right	incongruent	right	0.416385558123672
10	left	incongruent	left	0.607297007759919
10	right	incongruent	right	0.767280444754215
10	right	congruent	right	0.489196226249802
10	right	congruent	right	0.359231270920077
10	left	incongruent	left	0.324440159727408
10	right	incongruent	right	0.393171850358868
10	left	incongruent	left	0.33293151447858
10	left	congruent	left	0.47974160390184
10	left	congruent	left	0.578720493177445
10	right	congruent	right	0.424254024759076
10	right	incongruent	right	1.3281195034357
10	left	incongruent	left	0.624386516377857
10	left	congruent	left	0.254479068104827
10	right	congruent	right	0.36846178510885
10	right	incongruent	right	0.279913578784891
10	left	congruent	left	0.231926445739593
10	left	congruent	left	0.433341123560756
10	right	congruent	right	0.349549000015889
10	right	congruent	right	0.31444545942362
10	right	incongruent	right	0.683609021507883
10	left	incongruent	left	0.593651951724801
10	right	congruent	right	0.319935134813784
10	left	congruent	left	0.225401535676578
10	left	incongruent	left	0.325123630036366
10	left	congruent	left	0.319105868027688
10	right	congruent	right	0.251591161193822
10	right	incongruent	right	0.278568442949923
10	right	incongruent	right	0.43041811612713
10	left	congruent	left	0.277517495797369
10	right	congruent	right	0.475625503362987
10	right	congruent	right	0.377917499675372
10	left	congruent	left	0.495444011322991
10	left	congruent	left	0.192498165779562
10	right	incongruent	right	0.333952193739939
10	right	congruent	right	0.19903899295208
10	right	incongruent	right	0.449278150031215
10	left	incongruent	left	0.413705172812704
10	right	congruent	right	0.741233339855782
10	right	congruent	right	0.664906010939282
10	right	incongruent	right	0.407286933337672
10	right	congruent	right	0.944020540408056
10	left	congruent	left	0.364678789295008
10	left	incongruent	left	0.565349368351672
10	left	congruent	left	0.38777601611949
10	right	incongruent	right	1.07129382947355
10	left	incongruent	left	0.825310073615841
10	right	incongruent	right	0.606795535057841
10	right	incongruent	left	0.75459920206766
10	right	incongruent	right	0.423096932741309
10	left	congruent	left	0.319982299437473
10	left	incongruent	left	0.175637295037075
10	right	incongruent	right	0.850371076918165
10	right	incongruent	right	0.330873214152559
10	right	congruent	right	0.392348599828532
10	right	incongruent	right	0.409034396975355
10	left	incongruent	right	0.302452636102519
10	left	incongruent	left	1.35774779372946
10	right	congruent	right	0.267135405964762
10	left	incongruent	left	0.245317273544526
10	left	congruent	left	0.260440216326213
10	right	incongruent	right	0.374562921145864
10	left	congruent	right	0.237923968535391
10	right	incongruent	right	0.353066137199388
10	right	incongruent	left	0.654453893330166
10	left	congruent	left	0.282471872087344
10	right	incongruent	right	0.434262222311722
10	right	congruent	right	0.285362421543909
10	right	congruent	right	0.290488162930036
10	left	congruent	left	0.355359854263851
10	left	incongruent	left	0.252650192941697
10	left	congruent	left	0.68007639360754
10	left	incongruent	left	1.2651613390112
10	right	congruent	right	0.651935429938685
10	left	incongruent	left	0.833773152510328
10	left	congruent	left	1.50545185977142
10	right	congruent	right	0.358432702446819
10	right	incongruent	right	0.264006487074632
10	right	congruent	right	0.840389499949123
10	left	congruent	left	1.07546708159363
10	left	congruent	left	0.435752624655456
10	left	congruent	left	0.260069516294073
10	right	congruent	left	0.450760293275937
10	left	incongruent	left	0.526056724660395
10	left	incongruent	left	0.182107452032799
10	left	incongruent	left	0.20442642912172
10	right	incongruent	right	0.821310724572796
10	right	incongruent	right	0.780900870626488
10	left	incongruent	left	0.271888306364653
10	left	incongruent	left	0.293476826355956
10	right	incongruent	right	0.455682598740089
10	right	congruent	right	0.593626244185373
10	right	congruent	right	0.797461488381961
10	left	incongruent	left	0.38509674747713
10	left	congruent	left	0.625301256623216
10	right	congruent	right	0.364682386594289
10	left	congruent	left	0.193720860700184
10	left	incongruent	left	0.339133563138541
10	right	congruent	right	0.532129355255291
10	right	congruent	right	0.378763438326832
10	right	congruent	right	0.506671535349203
10	left	incongruent	left	0.442899824140329
10	right	incongruent	right	0.288579257190229
10	left	congruent	left	0.266077397260089
10	right	incongruent	right	0.74942430669951
10	left	congruent	left	0.387917330434258
10	right	incongruent	right	0.403454095169433
10	left	incongruent	left	0.224172592108086
10	right	congruent	left	0.322762217191074
10	left	congruent	left	0.223651816404113
10	left	congruent	left	0.440249205586558
10	right	congruent	right	0.874045920325049
10	left	congruent	left	0.270048639855762
10	left	incongruent	left	0.500157323717445
10	left	incongruent	left	0.629780789140936
10	left	incongruent	left	0.228068052583597
10	left	congruent	left	0.31130328310649
10	right	incongruent	right	0.739203072126024
10	left	incongruent	left	0.522754582150698
10	right	incongruent	right	0.410431980714427
10	right	incongruent	right	0.578019710164736
11	left	congruent	left	0.192150405883711
11	left	congruent	left	0.59859313237357
11	right	incongruent	right	0.414172083716759
11	right	incongruent	right	0.277782996276985
11	left	incongruent	left	0.178353367220633
11	left	incongruent	left	0.714993696034356
11	left	incongruent	left	0.364227898928891
11	right	congruent	right	0.859670544298503
11	right	incongruent	right	0.320266922788351
11	left	congruent	left	0.352154899623374
11	right	congruent	right	1.1022709883017
11	right	congruent	right	0.307879616906894
11	right	incongruent	right	0.333508787441769
11	left	incongruent	left	0.264512719304032
11	right	congruent	right	0.336804932785464
11	left	incongruent	left	0.709366496142656
11	left	congruent	left	1.26836219662384
11	left	congruent	left	0.223131202074024
11	right	congruent	right	0.777338141595335
11	right	congruent	right	0.756407702871577
11	right	incongruent	right	0.247684152794536
11	right	congruent	right	0.356769200469433
11	left	congruent	left	0.167652144742932
11	right	congruent	left	0.638256134267604
11	right	incongruent	right	0.544932527989459
11	left	incongruent	left	0.39011636738104
11	right	incongruent	right	0.290487608629942
11	left	congruent	left	0.357406563436743
11	right	congruent	right	0.664759620844577
11	right	incongruent	right	0.222748255349861
11	right	incongruent	right	0.350674231151554
11	right	congruent	right	0.303048054979073
11	right	congruent	right	0.689056986682496
11	right	incongruent	right	0.984108515505484
11	right	incongruent	left	0.463466553544814
11	left	congruent	left	0.375990945741715
11	right	incongruent	right	0.615027464599588
11	left	incongruent	left	0.247733285799155
11	left	incongruent	left	0.542126502201532
11	left	incongruent	left	0.276025945438585
11	right	incongruent	right	0.428725637560331
11	left	congruent	left	0.340255761902352
11	left	congruent	left	0.459636747325328
11	left	incongruent	left	0.433552466187059
11	left	congruent	left	0.189463498065725
11	left	incongruent	left	0.581474460681687
11	right	incongruent	right	0.617975993302755
11	left	congruent	left	0.187622351721914
11	left	incongruent	left	0.293187839057536
11	left	congruent	left	1.06547977213799
11	left	congruent	left	0.412086684537898
11	right	incongruent	right	0.27896996897465
11	left	incongruent	left	0.415160534162295
11	left	incongruent	left	0.752274708733885
11	left	incongruent	left	0.313090430973601
11	left	incongruent	left	0.62288992261362
11	left	congruent	left	0.292825047573417
11	left	congruent	right	0.3294378826474
11	right	incongruent	right	1.69234438443583
11	right	incongruent	right	0.247066133053794
11	right	congruent	right	0.410910951171658
11	left	incongruent	left	0.818513228865409
11	left	congruent	left	0.166543270913141
11	right	congruent	right	0.241395591046736
11	left	incongruent	left	0.186075996803117
11	right	incongruent	right	0.514063467083903
11	left	incongruent	left	0.859745075559672
11	right	congruent	right	0.436940374229258
11	right	incongruent	right	0.956723175649271
11	right	congruent	right	0.295618409063553
11	left	congruent	left	0.173814777915352
11	left	congruent	right	0.154766934862023
11	right	incongruent	right	0.425304938811116
11	left	incongruent	left	0.682389620976585
11	left	congruent	left	0.741745969590257
11	left	incongruent	right	0.681123173858716
11	right	incongruent	right	0.380725396690256
11	left	incongruent	left	0.410889582176555
11	right	congruent	right	0.468922273328734
11	right	incongruent	left	0.335813696485911
11	right	incongruent	right	0.536569798010062
11	right	incongruent	right	0.365591286438015
11	left	incongruent	left	0.251804977409825
11	right	congruent	right	0.237671841698986
11	left	incongruent	left	0.310758973250353
11	left	congruent	left	0.624420633167483
11	left	congruent	left	0.760639493455016
11	right	congruent	right	0.358041511789091
11	left	congruent	left	0.718906271912196
11	left	congruent	left	1.13447219028177
11	left	congruent	left	0.609464888108161
11	right	incongruent	right	0.500469041993503
11	right	incongruent	right	0.637897347757507
11	left	incongruent	left	0.562786508626986
11	right	incongruent	right	0.285843773438887
11	left	congruent	right	0.324997271972036
11	left	congruent	left	0.169182251918426
11	right	incongruent	right	0.260361508930783
11	right	congruent	right	0.67246074587549
11	left	congruent	left	0.626422429540063
11	right	incongruent	right	0.303758015065098
11	right	congruent	right	0.722598712790589
11	right	incongruent	right	0.343338544817842
11	left	congruent	left	0.999762955439311
11	left	incongruent	left	0.654010402942019
11	right	incongruent	right	0.438872411258861
11	right	congruent	right	0.212881226422877
11	left	incongruent	left	0.787722994745506
11	left	congruent	right	0.184584384897679
11	left	incongruent	left	1.01728424089849
11	right	congruent	left	0.213521905143757
11	left	incongruent	left	0.518344275386005
11	right	incongruent	right	0.161167685885501
11	left	incongruent	left	1.21596824897049
11	left	incongruent	right	0.293028685141237
11	left	incongruent	left	0.203943285894611
11	left	incongruent	left	0.461209340518944
11	right	congruent	right	0.366578759905682
11	right	incongruent	right	0.619474711321758
11	left	congruent	left	0.301585478415253
11	left	incongruent	left	0.274017778681328
11	left	congruent	left	0.852075364442054
11	right	congruent	right	0.314084065006909
11	left	congruent	left	0.817195781115148
11	left	congruent	left	0.306893222922143
11	left	incongruent	left	0.849665625574939
11	left	incongruent	right	1.09325604490797
11	left	congruent	left	0.144290812778752
11	right	incongruent	right	0.470692196036065
11	right	congruent	right	0.468543004673838
11	left	incongruent	left	0.153544692007754
11	right	incongruent	left	0.547134988372331
11	left	congruent	left	0.823875870462676
11	right	incongruent	right	0.243495956167763
11	right	incongruent	right	0.650279878604352
11	right	incongruent	right	0.58006653126078
11	right	congruent	right	0.469079937265477
11	right	incongruent	left	0.252532638657675
11	left	incongruent	left	0.21463936166553
11	left	incongruent	left	0.330519607217734
11	right	incongruent	right	0.542800933639174
11	right	congruent	right	0.255333026955453
11	left	incongruent	left	0.73209487976064
11	left	congruent	left	0.628937758236319
11	left	incongruent	left	0.552310266018532
11	right	congruent	left	0.142931410035499
11	right	incongruent	right	0.592274826888369
11	left	incongruent	left	0.48870205876743
11	left	congruent	left	0.492248886724656
11	left	congruent	left	0.873960507741418
11	left	congruent	right	0.157220756972148
11	right	congruent	right	0.174086747823946
11	right	congruent	right	0.273912555350855
11	left	incongruent	left	1.54927912260035
11	right	congruent	right	0.347030327423594
11	right	congruent	right	0.176419164216463
11	left	congruent	left	0.176789641301514
11	right	congruent	left	0.594278009131866
11	right	congruent	right	0.645302604387001
11	right	congruent	right	0.619421310251038
11	left	incongruent	left	0.669579498600578
11	right	congruent	right	0.33571027120793
11	right	incongruent	right	0.708545899783141
11	right	incongruent	right	0.289652224766741
11	left	congruent	left	0.397426867411482
11	right	congruent	right	0.478235885929164
11	left	congruent	left	0.431884323970357
11	right	congruent	right	0.235489103219908
11	left	incongruent	left	0.170999632267797
11	right	congruent	right	0.696351000970993
11	right	incongruent	right	0.194399059030994
11	right	congruent	right	0.248116000653491
11	left	incongruent	left	0.169939340592361
11	left	incongruent	left	0.705559744519117
11	right	incongruent	right	0.390660478414486
11	left	incongruent	left	0.20739206885546
11	left	incongruent	left	0.8130541161042
11	right	incongruent	right	0.375583508208745
11	right	congruent	right	0.484253964571554
11	left	incongruent	left	0.186990128972044
11	left	incongruent	left	0.158958230794179
11	left	incongruent	left	0.481055159757555
11	left	congruent	left	0.956396772806366
11	right	congruent	right	0.48502211677091
11	right	incongruent	right	0.360655557170397
11	right	congruent	right	0.437652534117876
11	right	congruent	right	0.623657845336404
11	left	incongruent	left	0.607360771501817
11	left	incongruent	left	0.815322575997108
11	right	incongruent	right	0.52297783270605
11	left	congruent	right	0.865462793502213
11	right	incongruent	left	0.287368330902067
11	left	congruent	left	0.421887835379487
11	right	congruent	right	0.930332588046703
11	right	incongruent	right	0.499991198307437
11	left	incongruent	left	0.523318189663235
11	right	incongruent	right	0.427856246678628
11	right	congruent	right	0.354113146593028
11	right	incongruent	right	0.250563088652442
11	right	congruent	right	0.396495413972089
11	left	congruent	left	0.346068170801585
11	left	congruent	left	0.554143197666129
11	right	congruent	right	1.39767433733989
11	left	congruent	left	0.314022503449396
11	left	congruent	left	0.74560793373622
11	right	incongruent	right	0.301251061110468
11	left	congruent	right	0.44039978973077
11	left	congruent	left	0.191584601862787
11	right	congruent	right	0.257494209956956
11	left	incongruent	left	0.49217567550158
11	left	congruent	left	0.422457999961279
11	left	congruent	left	0.163720432621129
11	right	incongruent	right	0.250359479767001
11	right	incongruent	right	0.606341890052734
11	right	incongruent	right	0.12725875280083
11	left	incongruent	left	0.864807696952694
11	left	congruent	left	0.392231915413569
11	left	congruent	left	0.320573212000786
11	left	congruent	left	0.172243365127844
11	left	incongruent	left	0.449748493813752
11	right	incongruent	right	0.641664939383135
11	right	congruent	right	0.503960059144143
11	left	incongruent	left	0.367342345830911
11	left	congruent	left	0.259528680056886
11	left	incongruent	left	0.199889199687481
11	left	incongruent	left	0.442215124005767
11	left	congruent	left	0.157183047706608
11	right	congruent	right	0.116591706365434
11	right	incongruent	right	0.166512358205756
11	left	incongruent	left	1.03324458286987
11	left	incongruent	right	0.450541912709918
11	left	incongruent	left	0.450170882100178
11	left	incongruent	left	0.377698541400041
11	right	incongruent	right	0.16142851379201
11	right	congruent	right	0.139704558428247
11	right	incongruent	right	1.08726193935219
11	left	congruent	left	0.207608983841908
11	left	incongruent	left	1.10481849667527
11	right	incongruent	right	0.440991007088724
11	right	congruent	right	0.313674123282549
11	right	incongruent	right	0.566819483931329
11	left	incongruent	left	0.123667391734915
11	left	incongruent	left	0.176413740411519
11	left	incongruent	left	0.273256182340855
11	left	incongruent	left	0.27187319584748
11	left	congruent	left	0.500660437111124
11	right	congruent	right	0.262606039459714
11	left	congruent	left	0.151179597642161
11	left	congruent	left	0.280552068768982
11	right	incongruent	right	0.291506532097312
11	left	incongruent	left	0.410118827117799
11	left	congruent	left	0.969650952780202
11	left	congruent	left	0.866749270979717
11	right	congruent	right	0.293710580759799
11	left	incongruent	left	0.402572621662234
11	right	congruent	right	0.349395997772823
11	left	congruent	left	0.362334907976991
11	right	congruent	right	0.392843918445376
11	right	congruent	left	0.7215844392657
11	right	congruent	right	0.216130026468033
11	right	incongruent	right	0.564402236326284
11	left	congruent	left	0.222694589026761
11	right	congruent	right	0.170020299352353
11	left	incongruent	left	0.666804041389632
11	right	incongruent	right	0.941139849882858
11	right	congruent	right	0.307227545627257
11	left	congruent	left	0.165814322427381
11	left	congruent	left	0.154167357644433
11	left	congruent	left	0.96501647582362
11	left	incongruent	left	1.43084092303497
11	left	congruent	left	0.201353383525707
11	left	congruent	left	0.487536091289026
11	left	congruent	left	0.304169538604757
11	left	incongruent	left	0.548738728407304
11	left	congruent	left	0.234690260742684
11	left	congruent	left	0.18602392509609
11	right	congruent	right	0.486455604106966
11	left	congruent	left	0.307353216579353
11	right	congruent	right	0.291307257802475
11	left	congruent	left	0.90396522392335
11	right	congruent	right	0.978171457346964
11	left	incongruent	left	0.583415428084292
11	right	incongruent	right	0.283988035286828
11	right	congruent	right	0.423861219691674
11	right	congruent	right	0.784035416941249
11	left	congruent	left	0.376986885301584
11	right	incongruent	right	0.5526424168167
11	right	incongruent	left	0.345050958053333
11	right	incongruent	right	0.194316707893203
11	left	incongruent	left	0.521059491919229
11	left	incongruent	left	0.255681389394752
11	right	incongruent	right	0.196973320736059
11	right	incongruent	right	0.32677791949273
11	right	congruent	right	0.383319282092098
11	right	incongruent	right	0.151323421175718
11	right	congruent	right	0.438143545191884
11	left	incongruent	left	0.363295691029921
11	right	incongruent	right	0.946265473998984
11	left	congruent	left	0.365806727327835
11	right	congruent	right	1.35422777796192
11	left	incongruent	left	0.469269902617507
11	right	incongruent	right	0.86420482152475
11	left	incongruent	left	0.320914568156758
11	left	incongruent	left	0.41768922194846
11	left	congruent	right	0.494553871836002
11	left	congruent	left	0.333734576283174
11	right	congruent	right	0.286312485836832
11	right	congruent	right	0.282357713590458
11	right	congruent	right	0.811548824561444
11	left	congruent	left	0.575950718456153
11	left	congruent	left	0.668970361894052
11	right	congruent	right	0.162797732779051
11	right	incongruent	right	1.22170610316753
11	right	congruent	right	0.660533040370111
11	left	congruent	left	0.206057744754617
11	right	congruent	right	0.458121656781204
11	right	congruent	right	0.178204861059292
11	left	congruent	left	0.345103687304181
11	right	incongruent	right	0.494203410177395
11	right	congruent	right	0.538127105460557
11	right	congruent	left	0.573818745643543
11	right	congruent	right	0.667995027159464
11	right	congruent	right	0.409017233169171
11	right	incongruent	right	0.486696334704892
11	left	congruent	left	0.179373336232246
11	right	congruent	right	0.169966502230485
11	left	congruent	left	0.202805539775071
11	left	incongruent	left	0.299172291521174
11	left	incongruent	left	0.336046534301549
11	left	incongruent	left	0.230786649265398
11	right	incongruent	right	0.621552363983618
11	left	incongruent	left	0.239601716691301
11	left	congruent	left	0.429614797270441
11	right	incongruent	right	0.339251934932757
11	right	incongruent	right	0.72826057751822
11	right	congruent	right	0.167455679610821
11	right	incongruent	right	0.227758546384045
11	left	congruent	left	0.289397213327494
11	right	congruent	right	0.276918551015082
11	right	incongruent	right	0.496847075823464
11	right	congruent	right	0.458472785154654
11	right	incongruent	right	0.41897699254884
11	right	congruent	right	0.712661582563877
11	right	incongruent	right	0.215720791418787
11	left	congruent	left	0.394794616899747
11	left	congruent	left	0.295392072169535
11	right	congruent	left	0.419998736096247
11	right	incongruent	right	2.00540225875477
11	left	congruent	left	0.488547572856529
11	right	incongruent	right	0.263830727553841
11	left	incongruent	left	0.383858551936109
11	right	incongruent	right	0.374518347252266
11	left	incongruent	left	0.261049872950095
11	left	incongruent	left	0.425123756396414
11	right	congruent	right	0.361230487198295
11	left	incongruent	left	0.244794159605756
11	right	incongruent	right	1.02167127761272
11	right	congruent	right	0.293542956979326
11	right	incongruent	right	0.4385445274955
11	left	congruent	left	0.245573954989565
11	left	congruent	left	0.403326676371832
11	right	incongruent	right	0.795931898284334
11	right	congruent	right	0.362879211064333
11	right	congruent	right	0.313425864495046
11	right	incongruent	right	0.237116804738049
11	right	congruent	right	0.526929064656246
11	left	incongruent	left	0.285696555941673
11	left	incongruent	right	0.191166930062534
11	right	congruent	right	0.426955645151029
11	right	congruent	right	0.387327761922956
11	right	congruent	left	0.210279241153581
11	right	congruent	right	0.514700999443586
11	left	incongruent	left	1.06733379303283
11	left	congruent	left	0.657034914730414
11	left	incongruent	left	0.191737823369492
11	right	incongruent	right	0.607529602230874
11	left	congruent	left	1.22504963572942
11	left	incongruent	left	0.425823643569032
11	right	incongruent	right	0.489978049950406
11	left	congruent	left	0.307315090552614
11	right	incongruent	right	0.164661748291506
11	left	incongruent	left	0.241634570411713
11	right	congruent	right	0.440394411897277
11	right	congruent	right	0.588916232131664
11	left	congruent	left	0.291192351980556
11	left	congruent	left	0.439892978173098
11	right	congruent	right	0.58526877139511
11	right	incongruent	right	0.351269144178039
11	right	incongruent	right	0.929703837756309
11	right	congruent	right	0.482575552757085
11	right	congruent	right	0.11473281376458
11	left	congruent	left	0.558425286582136
11	right	incongruent	right	0.298310059777503
11	right	congruent	left	0.378312809256267
11	right	incongruent	right	0.245949307321489
11	left	congruent	left	0.991306685427247
11	right	congruent	right	1.87554853959276
11	right	congruent	right	0.176153327670994
11	left	incongruent	left	0.987780336003157
11	left	incongruent	left	0.484755900228982
11	left	congruent	left	0.262082931903228
11	right	congruent	right	0.241883349145279
11	right	incongruent	right	0.458742179430351
11	left	congruent	left	0.424143095031443
11	right	congruent	right	0.215848011446196
11	left	congruent	left	0.19665347149051
11	left	congruent	left	0.444267087063208
11	left	congruent	left	0.55082095855384
11	left	congruent	left	0.328393347457703
11	left	incongruent	left	0.397035347209918
11	left	congruent	left	0.185790863701598
11	left	congruent	left	0.540153674032945
11	left	incongruent	left	0.140216481818128
11	right	incongruent	right	0.214679320892307
11	right	congruent	right	0.824158612205138
11	left	incongruent	left	0.320742068542716
11	left	incongruent	left	0.223755775150368
11	right	congruent	right	0.466612700772656
11	right	congruent	right	0.273260651085338
11	right	incongruent	right	0.852324178105887
11	right	incongruent	right	0.311888332550155
11	left	congruent	left	0.766090769814985
11	right	incongruent	right	0.782122693430132
11	left	incongruent	right	0.165781168959645
11	right	congruent	right	0.162662756933459
11	right	congruent	right	0.331339791133186
11	left	incongruent	left	0.385313648798592
11	left	incongruent	left	0.443237851712139
11	left	congruent	left	0.267600444973868
11	right	incongruent	right	0.345133308760387
11	right	incongruent	right	0.62400665638193
11	left	incongruent	left	1.21901816149947
11	left	congruent	left	0.189556585712279
11	left	incongruent	left	0.597691251057554
11	left	congruent	left	0.26370340023987
11	right	congruent	right	0.37076832032842
11	right	incongruent	right	0.457475462535381
11	right	incongruent	right	0.433097722140098
11	right	incongruent	right	1.12467468305064
11	right	congruent	right	0.284139374336876
11	right	congruent	right	0.296547405128414
11	right	incongruent	right	0.2484622766278
11	left	incongruent	right	0.534821451975299
11	left	incongruent	left	0.170218132134341
11	right	incongruent	right	0.31595964132637
11	right	incongruent	right	0.826308191069742
11	right	incongruent	right	0.53505538009297
11	right	incongruent	right	0.553448865186948
11	left	incongruent	left	0.467029179534996
11	left	congruent	left	0.312788853034634
11	left	incongruent	right	0.240907710190758
11	left	incongruent	left	0.266035777196666
11	right	congruent	left	0.546082899266724
11	left	incongruent	left	0.288888957248316
11	right	incongruent	right	0.585445198079327
11	left	incongruent	left	0.300781724110254
11	right	congruent	right	0.333174480553435
11	left	incongruent	left	0.727762540529715
11	left	congruent	left	0.205658131010281
11	right	incongruent	right	0.484668071433015
12	left	congruent	left	0.433044787140933
12	left	congruent	left	0.22877632386969
12	right	incongruent	right	0.786786200821066
12	right	incongruent	left	0.509274398816233
12	right	congruent	right	0.395182517593346
12	right	congruent	right	0.19826804608274
12	right	congruent	right	0.690274763690395
12	left	incongruent	left	0.303972240573258
12	left	congruent	right	0.395368610111653
12	left	congruent	left	0.286476197745739
12	left	congruent	left	0.637231033870305
12	left	congruent	left	0.251122416821995
12	left	congruent	right	0.492956466379064
12	left	congruent	left	0.278053836129472
12	left	incongruent	left	0.439215794791891
12	left	congruent	left	0.225446318831781
12	left	incongruent	left	0.259534145554635
12	left	congruent	right	0.515125630542848
12	right	incongruent	right	0.202569476154812
12	left	congruent	left	0.545462761204823
12	right	congruent	right	0.271297961530949
12	right	incongruent	right	0.304613513499565
12	right	congruent	right	0.361589879591743
12	right	incongruent	right	0.672439082525631
12	left	incongruent	left	1.38236547728597
12	right	incongruent	right	0.205604325772026
12	left	incongruent	left	0.318528343995114
12	left	incongruent	left	0.368217599042087
12	left	congruent	left	0.266598543790873
12	left	congruent	left	0.309728617258244
12	left	congruent	left	0.28573065619431
12	right	congruent	left	0.544950538182238
12	left	congruent	left	0.259832885218389
12	right	congruent	left	0.393880239564158
12	right	incongruent	left	0.393703092239637
12	left	incongruent	right	0.298882988698673
12	right	congruent	right	0.493671119945287
12	right	congruent	right	0.398220259307248
12	right	incongruent	right	0.216410037316461
12	left	congruent	left	0.216541769451345
12	left	incongruent	left	0.686742821283846
12	left	incongruent	left	0.425829669182181
12	right	incongruent	right	0.23292861877955
12	left	congruent	left	0.47045191291761
12	left	congruent	left	0.270385796490567
12	left	congruent	left	0.544064968077136
12	left	congruent	left	0.173861834992042
12	left	incongruent	left	0.450426743082745
12	left	incongruent	left	0.290934574660693
12	left	incongruent	left	0.199405089798068
12	right	incongruent	right	0.577444759390055
12	right	congruent	right	0.199925203637324
12	right	incongruent	right	0.408471651363812
12	left	incongruent	left	0.237838422512291
12	right	congruent	right	0.592007616769018
12	left	incongruent	left	0.361377861827412
12	right	incongruent	right	0.915848696734572
12	right	incongruent	right	0.214502424997633
12	left	congruent	left	0.351749817586581
12	right	congruent	right	0.288457086707085
12	right	congruent	right	0.381362413035925
12	right	incongruent	right	0.183146754885713
12	right	incongruent	right	1.03452553294966
12	left	incongruent	left	0.403701707216853
12	left	congruent	left	0.296731483414118
12	left	incongruent	left	0.333724157647322
12	right	congruent	right	0.301210946353619
12	right	congruent	right	0.825308747318824
12	right	congruent	right	0.678446553500268
12	left	incongruent	left	0.331948407504045
12	right	congruent	right	0.171622526117791
12	right	incongruent	right	0.41706932093371
12	left	incongruent	left	0.284042958944385
12	right	incongruent	right	0.405478439229795
12	right	congruent	right	0.189833249015118
12	right	congruent	right	0.232009182619877
12	left	congruent	left	0.499029917541875
12	left	congruent	left	0.865960792320978
12	right	congruent	right	0.257065419639634
12	left	congruent	left	0.211579270027772
12	right	congruent	right	0.348350874127366
12	right	incongruent	right	0.538397186194345
12	right	congruent	right	0.292435808854737
12	right	incongruent	right	0.20831870531835
12	right	congruent	right	0.574475156546989
12	left	congruent	left	0.275835899466374
12	right	incongruent	right	0.191752176351793
12	right	incongruent	right	0.219416474541101
12	right	congruent	right	0.392775748557352
12	left	incongruent	left	0.249979464960592
12	left	incongruent	left	0.206335892741909
12	left	congruent	left	0.236019335111864
12	left	congruent	left	0.209015775690019
12	right	incongruent	right	0.301561392808538
12	right	incongruent	right	0.312128157832709
12	left	incongruent	left	0.978918542201154
12	right	congruent	right	0.244115560439324
